Timestamp,Tweet url,Notes,Characteristics
7/20/2020 16:06:04,https://twitter.com/GoldmanSachs/status/1275458677156306944,,
7/20/2020 16:06:13,https://twitter.com/GoldmanSachs/status/1273990477843517440,,Juneteenth
7/20/2020 16:06:36,https://twitter.com/GoldmanSachs/status/1273688638983942144,,Money donated
7/20/2020 16:07:03,https://twitter.com/GoldmanSachs/status/1273239095402209281,,
7/20/2020 16:07:11,https://twitter.com/GoldmanSachs/status/1272896474406322176,,
7/20/2020 16:07:18,https://twitter.com/GoldmanSachs/status/1270141184212639744,,
7/20/2020 16:07:34,https://twitter.com/GoldmanSachs/status/1269675526194704386,,
7/20/2020 16:08:00,https://twitter.com/GoldmanSachs/status/1269282941819109376,,
7/20/2020 16:08:41,https://twitter.com/GoldmanSachs/status/1268995743601344513,,
7/20/2020 16:09:36,https://twitter.com/GoldmanSachs/status/1268942242997317632,,
7/20/2020 16:10:28,https://twitter.com/GoldmanSachs/status/1268320309385539589,,Money donated
7/20/2020 16:11:24,https://twitter.com/GoldmanSachs/status/1268309258615107588,,"Money donated, Statement from company head, Support black businesses"
7/22/2020 18:57:38,https://twitter.com/ProcterGamble/status/1281596579795828738,,
7/22/2020 18:58:39,https://twitter.com/ProcterGamble/status/1281270641589661701,,Statement from company head
7/22/2020 18:58:48,https://twitter.com/ljoywilliams/status/1280958350293905408,,
7/22/2020 18:58:56,https://twitter.com/ProcterGamble/status/1280871826206470146,,
7/22/2020 18:59:03,https://twitter.com/ProcterGamble/status/1274016594436542464,,Juneteenth
7/22/2020 18:59:09,https://twitter.com/ProcterGamble/status/1271804558927368192,,
7/22/2020 18:59:20,https://twitter.com/MediaPost/status/1271427319677288449,,"""Black Lives Matter"""
7/22/2020 19:00:11,https://twitter.com/ProcterGamble/status/1270891017517105152,,Statement from company head
7/22/2020 19:00:19,https://twitter.com/ProcterGamble/status/1270892705049194501,,
7/22/2020 19:00:25,https://twitter.com/ProcterGamble/status/1270868349128450049,,
7/22/2020 19:00:31,https://twitter.com/ProcterGamble/status/1270883936760205314,,
7/22/2020 19:00:38,https://twitter.com/ProcterGamble/status/1270755101385166849,,
7/22/2020 19:00:46,https://twitter.com/Inc/status/1270450739228348416,,
7/22/2020 19:00:55,https://twitter.com/ProcterGamble/status/1270555816114950146,,
7/22/2020 19:01:04,https://twitter.com/ProcterGamble/status/1270491226576490496,,
7/22/2020 19:01:11,https://twitter.com/ProcterGamble/status/1270523947877126145,,
7/22/2020 19:01:18,https://twitter.com/ProcterGamble/status/1270418971045572608,,
7/22/2020 19:01:30,https://twitter.com/OWNTV/status/1270169671631695872,,
7/22/2020 19:01:43,https://twitter.com/ProcterGamble/status/1269295740418957313,,
7/22/2020 19:02:03,https://twitter.com/Always/status/1268178800430456834,,"""Black Lives Matter"", Money donated"
7/22/2020 19:02:42,https://twitter.com/Gain/status/1268173684264636418,,"""Black Lives Matter"", Money donated"
7/22/2020 19:03:28,https://twitter.com/Swiffer/status/1268207405856415746,,Money donated
7/22/2020 19:04:51,https://twitter.com/Charmin/status/1268205471619526660,,Money donated
7/22/2020 19:05:24,https://twitter.com/ProcterGamble/status/1268689473421926401,,
7/22/2020 19:05:31,https://twitter.com/ProcterGamble/status/1268682340131385348,,
7/22/2020 19:05:39,https://twitter.com/ProcterGamble/status/1268678712624582656,,
7/22/2020 19:05:53,https://twitter.com/BarrettCinciBiz/status/1268637706810265602,,Money donated
7/22/2020 19:06:09,https://twitter.com/Bounty/status/1268205108002787330,,Money donated
7/22/2020 19:06:16,https://twitter.com/RealMrClean/status/1268208008552742917,,Money donated
7/22/2020 19:06:25,https://twitter.com/ProcterGamble/status/1268618560714096642,,
7/22/2020 19:07:39,https://twitter.com/ProcterGamble/status/1268562701502091264,,
7/22/2020 19:07:55,https://twitter.com/Tampax/status/1268175779709452290,,Money donated
7/22/2020 19:08:04,https://twitter.com/ProcterGamble/status/1268535510894600195,,
7/22/2020 19:08:12,https://twitter.com/Puffs/status/1268205704986451968,,Money donated
7/22/2020 19:08:27,https://twitter.com/tide/status/1268202687826362374,,Money donated
7/22/2020 19:08:47,https://twitter.com/Pantene/status/1268200682697437185,,"Money donated, ""Black Lives Matter"""
7/22/2020 19:12:07,https://twitter.com/tristanwalker/status/1268216006708731904,,Money donated
7/22/2020 19:12:23,https://twitter.com/OlaySkin/status/1268181144844898305,,"Money donated, ""Black Lives Matter"""
7/22/2020 19:12:51,https://twitter.com/SecretDeodorant/status/1268201101477675009,,Money donated
7/22/2020 19:13:42,https://twitter.com/OldSpice/status/1268172006026969088,,"Money donated, ""Black Lives Matter"""
7/22/2020 19:13:59,https://twitter.com/ProcterGamble/status/1268168868561850369,,Money donated
7/22/2020 19:14:30,https://twitter.com/ProcterGamble/status/1267534453636837379,,Statement from company head
7/22/2020 19:14:40,https://twitter.com/MBIB/status/1266521779260084224,,"""Black Lives Matter"""
7/22/2020 19:17:18,https://twitter.com/PepsiCo/status/1282635965660573697,,"Money donated, Support black businesses"
7/22/2020 19:18:00,https://twitter.com/PepsiCo/status/1272991496392847361,,"Money donated, Support black businesses"
7/22/2020 19:18:20,https://twitter.com/ramonlaguarta/status/1267462777611915265,,Statement from company head
7/22/2020 19:25:25,https://twitter.com/MorganStanley/status/1278443263276593153,,Money donated
7/22/2020 19:25:15,https://twitter.com/MorganStanley/status/1280239448266100737,,
7/22/2020 19:25:53,https://twitter.com/MorganStanley/status/1277716915515949064,,Statement from company head
7/22/2020 19:26:05,https://twitter.com/MorganStanley/status/1277357695729893378,,
7/22/2020 19:26:25,https://twitter.com/MorganStanley/status/1270738977830637570,,Money donated
7/22/2020 19:28:29,https://twitter.com/MorganStanley/status/1268720742398603265,,"Money donated, Statement from company head"
7/22/2020 19:36:25,https://twitter.com/CaterpillarInc/status/1268598615691481089,"I haven't seen anything yet ... ""In honor of the lives taken and with a mission to help build a better world, the Caterpillar Foundation will make a donation to an appropriate organization that will be announced in the near future.""",Statement from company head
7/22/2020 19:42:46,https://twitter.com/FortuneMagazine/status/1281030333799022593,,
7/22/2020 19:42:52,https://twitter.com/Cisco/status/1280126350700040192,,
7/22/2020 19:43:05,https://twitter.com/ChuckRobbins/status/1273965685572395020,,"Statement from company head, Juneteenth"
7/22/2020 19:44:12,https://twitter.com/Cisco/status/1273271184088588295,,"Money donated, Statement from company head"
7/22/2020 19:44:29,https://twitter.com/CiscoCanada/status/1270747557426343943,,Statement from company head
7/22/2020 19:44:38,https://twitter.com/Cisco/status/1270447574655401988,,
7/22/2020 19:44:46,https://twitter.com/Cisco/status/1267639652686708737,,Statement from company head
7/22/2020 19:44:57,https://twitter.com/Cisco/status/1267547077892026375,,"Money donated, Statement from company head, ""Black Lives Matter"""
7/22/2020 19:55:16,https://twitter.com/pfizer/status/1284110613850054656,,"Statement from company head, ""Black Lives Matter"""
7/22/2020 19:56:16,https://twitter.com/pfizer/status/1275121814361059328,,"Money donated, Statement from company head"
7/22/2020 19:56:38,https://twitter.com/pfizer/status/1267545112663461894,,Statement from company head
7/22/2020 20:00:01,https://twitter.com/AIGinsurance/status/1267562351773003780,,"Money donated, Statement from company head"
7/22/2020 20:02:55,https://twitter.com/AmericanExpress/status/1268216236644749317,,"Money donated, Statement from company head"
7/22/2020 20:09:37,https://twitter.com/Merck/status/1278797388325535744,,
7/22/2020 20:09:46,https://twitter.com/Merck/status/1273965419586609154,,Juneteenth
7/22/2020 20:10:59,https://twitter.com/Merck/status/1267866350271246338,,Statement from company head
7/22/2020 20:14:15,https://twitter.com/AmericanAir/status/1270008298180349956,,
7/22/2020 20:14:21,https://twitter.com/AmericanAir/status/1267875242652958721,,
7/22/2020 20:19:02,https://twitter.com/Allstate/status/1273616459177111553,,"Pinned, Juneteenth"
7/22/2020 20:22:30,https://twitter.com/Nationwide/status/1277639212603445249,,Money donated
7/22/2020 20:23:11,https://twitter.com/Nationwide/status/1276223315187830786,,
7/22/2020 20:23:20,https://twitter.com/Nationwide/status/1272639704039591936,,Money donated
7/22/2020 20:24:02,https://twitter.com/Nationwide/status/1271456452914352128,,"Money donated, Statement from company head"
7/22/2020 20:26:21,https://twitter.com/united/status/1268248302832816128,,
7/22/2020 20:27:52,https://twitter.com/LibertyMutual/status/1268656446285242371,,"Money donated, Pinned, ""Black Lives Matter"""
7/22/2020 20:31:24,https://twitter.com/DowNewsroom/status/1277992071337566208,"""Dow CEO Jim Fitterling concluded a message to his employees and the public with the phrase Black Lives Matter.""","Statement from company head, Juneteenth, ""Black Lives Matter"""
7/22/2020 20:31:29,https://twitter.com/KarenS_Carter/status/1273968797095849989,,
7/22/2020 20:31:38,https://twitter.com/DowNewsroom/status/1274048736658939904,,"Juneteenth, Money donated, Statement from company head, ""Black Lives Matter"""
7/22/2020 20:32:51,https://twitter.com/JimFitterling/status/1266894848952426497,,Statement from company head
7/22/2020 20:34:21,https://twitter.com/TysonFoods/status/1274075183545024514,,Juneteenth
7/22/2020 20:34:54,https://twitter.com/TysonFoods/status/1271181969670443008,,
7/22/2020 20:35:30,https://twitter.com/TysonFoods/status/1270069504119320577,,Money donated
7/22/2020 20:38:23,https://twitter.com/TIAA/status/1281287367865884672,,Statement from company head
7/22/2020 20:38:33,https://twitter.com/TIAA/status/1274026442343489541,,Juneteenth
7/22/2020 20:40:18,https://twitter.com/TIAA/status/1268266196987719681,,Statement from company head
7/22/2020 20:47:26,https://twitter.com/JohnDeere/status/1271449717923340288,,Money donated
7/22/2020 20:49:37,https://twitter.com/Nike/status/1271585740980285442,,"Money donated, ""Black Lives Matter"""
7/22/2020 20:49:59,https://twitter.com/Nike/status/1266502116463370241,,
7/22/2020 20:53:36,https://twitter.com/CocaCola/status/1268176865967169537,,"Money donated, Pinned, ""Black Lives Matter"""
7/22/2020 20:53:47,https://twitter.com/CocaCola/status/1277240376554913792,,
7/22/2020 20:53:55,https://twitter.com/CocaCola/status/1276877993651077122,,
7/22/2020 20:54:02,https://twitter.com/CocaCola/status/1276591087738654720,,
7/22/2020 20:54:10,https://twitter.com/CocaCola/status/1276581071782543360,,
7/22/2020 20:54:16,https://twitter.com/CocaCola/status/1276579678883647489,,
7/22/2020 20:54:23,https://twitter.com/CocaCola/status/1276577259109986304,,
7/22/2020 20:54:30,https://twitter.com/CocaCola/status/1276515598302883840,,
7/22/2020 20:54:36,https://twitter.com/CocaCola/status/1276275795997138944,,
7/22/2020 20:54:43,https://twitter.com/CocaCola/status/1276236956683456513,,
7/22/2020 20:55:01,https://twitter.com/CocaCola/status/1273985706097074176,,Juneteenth
7/22/2020 20:56:36,https://twitter.com/massmutual/status/1283842588504543232,,"Money donated, Support black businesses"
7/22/2020 20:56:51,https://twitter.com/massmutual/status/1277962730700369930,,
7/22/2020 20:57:08,https://twitter.com/massmutual/status/1268917994761195522,,
7/22/2020 20:57:58,https://twitter.com/massmutual/status/1268156916674564096,,Statement from company head
7/22/2020 21:02:12,https://twitter.com/Tech_Data/status/1268203299569831939,"""we support our colleagues in all dimensions of diversity"" ... they rose a flag?",
7/22/2020 21:07:53,https://twitter.com/honeywell/status/1273347449281826817,"they're ""giving money"" but not really...","Money donated, Statement from company head, Juneteenth"
7/22/2020 21:15:25,https://twitter.com/conocophillips/status/1274344614263169029,,Juneteenth
7/22/2020 21:15:40,https://twitter.com/conocophillips/status/1274026450883014656,,Juneteenth
7/22/2020 21:17:08,https://twitter.com/USAA/status/1268740282406834182,,Statement from company head
7/22/2020 21:21:37,https://twitter.com/ConstellationEG/status/1280176497588940800,,"""Black Lives Matter"""
7/22/2020 21:21:46,https://twitter.com/Exelon/status/1274060370429251584,,Juneteenth
7/22/2020 21:22:19,https://twitter.com/Exelon/status/1268267477429075971,,"Statement from company head, ""Black Lives Matter"""
7/22/2020 21:24:56,https://twitter.com/CapitalOne/status/1272869032505544704,,"Money donated, ""Black Lives Matter"""
7/22/2020 21:29:44,https://twitter.com/abbvie/status/1278037603208626176,,
7/22/2020 21:30:36,https://twitter.com/abbvie/status/1272886409859301377,,"Money donated, Pinned, Statement from company head"
7/27/2020 10:59:42,https://twitter.com/ATT/status/1285620573847134209,,
7/27/2020 11:03:59,https://twitter.com/Cigna/status/1284104354052571136,,"Money donated, Support black businesses"
7/27/2020 11:04:10,https://twitter.com/Cigna/status/1286330323568033792,,Money donated
7/27/2020 11:05:57,https://twitter.com/GM/status/1283769266672750601,,Statement from company head
7/27/2020 11:12:05,https://twitter.com/Verizon/status/1286722226746806273,,
7/27/2020 11:12:18,https://twitter.com/Verizon/status/1286330244463505409,,"Money donated, Support black businesses"
7/27/2020 11:12:41,https://twitter.com/Verizon/status/1286309092953186305,,Support black businesses
7/27/2020 11:12:58,https://twitter.com/VerizonCareers/status/1285647072595763200,,"Money donated, Support black businesses"
7/27/2020 11:13:04,https://twitter.com/Variety/status/1285907556129538049,,
7/27/2020 11:13:12,https://twitter.com/Verizon/status/1285605479817908225,,
7/27/2020 11:13:24,https://twitter.com/Verizon/status/1285316176151818243,,
7/27/2020 11:18:37,https://twitter.com/FannieMae/status/1285937290762747905,,Statement from company head
7/27/2020 11:25:06,https://twitter.com/Citi/status/1286654873153540102,,"Money donated, Support black businesses"
7/27/2020 11:44:40,https://twitter.com/ProcterGamble/status/1287055011843903490,,
7/27/2020 11:48:46,https://twitter.com/Sysco/status/1286735839624560651,,Statement from company head
7/27/2020 12:01:43,https://twitter.com/AmericanExpress/status/1286300041125273600,,Support black businesses
7/27/2020 12:05:28,https://twitter.com/Nationwide/status/1286673491413143557,,Money donated
7/27/2020 12:05:35,https://twitter.com/Nationwide/status/1285979166651949056,,Money donated
8/9/2020 17:06:15,https://twitter.com/Delta/status/1275536968370225157,,"""Black Lives Matter"""
8/9/2020 17:06:41,https://twitter.com/Delta/status/1272582210823098372,,
8/9/2020 18:25:59,https://twitter.com/MarvinREllison/status/1266899923259265025,,Statement from company head
